Usage_kWh,Lagging_Current_Reactive_Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2,Lagging_Current_Power_Factor,NSM,WeekStatus_Weekend,Day_of_week_Monday,Day_of_week_Saturday,Day_of_week_Sunday,Day_of_week_Thursday,Day_of_week_Tuesday,Day_of_week_Wednesday,Usage_kWh_categorical
-0.02672773674288382,-0.5146212713313351,4.631158549801665,0.0,0.3352163031819806,0.4791666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.0476967979985389,-0.5146212713313351,2.338460088668974,0.0,0.3352163031819806,0.5416666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.040378451785572964,-0.5146212713313351,4.248571316704171,0.0,0.3352163031819806,0.5625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.10405507299291031,-0.13498966743916962,0.0,0.0,-0.5477297104040043,-0.9375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.10405507299291031,-0.1200909967253167,0.0,0.0,-0.6040757954951734,-0.875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.10405507299291031,-0.11682971348056612,0.0,0.0,-0.6163746871648192,-0.7083333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.75200498352134,0.8601935973679691,0.0,1.0,-0.24511977118341097,-0.2916666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.03578226067142873,-0.5146212713313351,4.702953554137459,0.0,0.3352163031819806,0.6875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.8593070875749682,0.24964810487959269,0.04362715487912001,1.0,0.27944225956381824,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.8048309789393193,0.05140466540611833,0.6586263948581343,1.0,0.3074722917411512,0.4166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.059933872947772915,-0.04260330956942365,0.0,0.0,-0.6884519127636755,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.9580849135374058,0.9076873154696814,0.0,1.496712867473312,0.033464426170897434,0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.9214048221425164,0.8789475837745926,0.0,1.496712867473312,0.010010725777618712,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.920854147694721,0.7197012514635148,0.0,1.496712867473312,0.11927064712191637,0.3958333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.7823013121425454,-0.1408854471425435,0.8028849115141762,1.0,0.32606363961387214,0.4791666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.11017448057085671,-0.08823816950402567,0.0,0.0,-0.751090454057919,-0.7083333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.0725114353519532,-0.007480609633451583,0.0,0.0,-0.8597783339292098,-0.6041666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.07039072310377371,0.0,0.0,0.0,-0.8749374329638898,-0.3958333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8073675377874596,0.5673827644917746,1.9935609423266942,1.0,0.11297819091884168,0.10416666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.6184718875618143,-0.5146212713313351,2.8776905085082642,0.5011037617240215,0.3352163031819806,0.7708333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.08837496939622023,-0.060909065441145854,0.0,0.0,-0.7493743296388988,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.9907987351552209,0.9621392370233027,0.0,1.496712867473312,0.033464426170897434,-0.22916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.01578682163433,1.0765213893180616,0.0,1.496712867473312,-0.018305327136217388,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.059933872947772915,-0.5146212713313351,4.666773117135052,0.0,0.3352163031819806,0.7083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.12425374648404906,-0.06913396365695208,0.0,0.0,-0.8883804075795494,-0.5416666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.0987677105920553,-0.5146212713313351,3.687676897706206,0.0,0.3352163031819806,0.08333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.10710442237528622,-0.5146212713313351,3.727091288893235,0.0,0.3352163031819806,0.3125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.10405507299291031,-0.5146212713313351,3.7175796964678702,0.0,0.3352163031819806,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.11249078452071848,-0.5146212713313351,3.7306510508686492,0.0,0.3352163031819806,0.375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.11017448057085671,-0.5146212713313351,3.7223389351708653,0.0,0.3352163031819806,0.3958333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.0725114353519532,-0.5146212713313351,4.314207276851944,0.0,0.3352163031819806,0.4583333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.07039072310377371,-0.5146212713313351,4.367834860850302,0.0,0.3352163031819806,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.1298496628944442,-0.07215167403135224,0.0,0.0,-0.9049696102967464,-0.9791666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.12664351944237587,-0.060909065441145854,0.0,0.0,-0.9292813728995352,-0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.9809827186476737,1.2836293526530176,0.0,1.496712867473312,-0.25856274579907057,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.8290960872315307,0.38722158880069635,0.0,1.0,0.2248122988916696,0.5833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.02672773674288382,-0.5146212713313351,4.680381551265477,0.0,0.3352163031819806,0.8125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.04302598106207293,-0.2630830219374887,3.477949362497436,0.0,0.061208437611726854,0.8541666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.05787121842549851,-0.019907840987082644,0.0,0.0,-0.7556667858419734,0.8958333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.06269880102786195,-0.027620130536762353,0.0,0.0,-0.7505184125849124,-0.9791666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.08326684350013246,-0.05868436690364711,0.0,0.0,-0.7345012513407221,-0.6875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.1017814839665549,-0.07442452005027947,0.0,0.0,-0.7622452627815515,-0.5416666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.10710442237528622,-0.06388754906752331,0.0,0.0,-0.8248838040757954,-0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.2366740343535816,1.6499478204082543,0.0,2.483683010306863,-0.11841258491240615,-0.2916666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.1253951289219457,1.3264217717590419,0.0,1.9912660967360785,-0.05176975330711482,-0.020833333333333332,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.9836623387652437,0.7955846061518151,0.0,1.496712867473312,0.13042545584554885,0.22916666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.06757849424079412,-0.04549719344991682,0.0,0.0,-0.7113335716839471,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.06478365175700215,-0.04549719344991682,0.0,0.0,-0.6993207007508044,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.0029733761390556,1.5745712036757609,0.0,1.496712867473312,-0.5156953879156239,-0.2708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.015148312584887,1.3385415366257682,0.0,1.496712867473312,-0.24654987486592786,-0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.9325866467295825,0.7774599703038393,0.0,1.496712867473312,0.0946728637826243,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.06269880102786195,0.002699417267055889,0.0,0.0,-0.8500536288880942,-0.5416666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.02417369417609145,-0.5146212713313351,3.7175796964678702,0.0,0.3352163031819806,0.041666666666666664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.920854147694721,0.633092173460821,0.0,1.496712867473312,0.16732213085448677,0.2708333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.715582217947694,-0.31039686508941616,2.3250687582531824,1.0,0.33264211655344994,0.4791666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.05241637900575021,-0.015047028643122067,0.0,0.0,-0.7485162674293886,0.9791666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.05038766506169409,0.002699417267055889,0.0,0.0,-0.7974258133714693,-0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.07039072310377371,0.009400434438707547,0.0,0.0,-0.9049696102967464,-0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0430241214352078,0.5792523757226089,0.0,1.496712867473312,0.2516982481229888,-0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.1625759925768837,0.9100689493813361,0.0,1.9912660967360785,0.20421880586342508,-0.14583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0795365574827112,0.8115840998689691,0.0,1.9912660967360785,0.19220593493028237,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0724999600951073,0.8663981061195682,0.0,1.9912660967360785,0.16446192348945296,-0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.203506562297636,1.2433566479357099,0.0,2.483683010306863,0.09238469789059717,-0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.015426263980976847,-0.5146212713313351,3.6355944426295466,0.0,0.3352163031819806,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.1930667976021772,1.19917141170253,0.0,2.483683010306863,0.104683589560243,0.14583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.1973997842755548,0.896425030898526,0.0,2.483683010306863,0.22624240257418649,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.1571014191894606,0.8032208991744544,0.0,1.9912660967360785,0.23510904540579186,0.3541666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0961828474315127,0.47978508764011996,0.085976063047805,1.9912660967360785,0.28830890239542356,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.0987677105920553,0.01932769559941836,0.0,0.0,-1.0628530568466212,-0.4791666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.9811894081270881,1.08453238628816,0.0,1.496712867473312,-0.07407937075437977,-0.2708333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.01578682163433,0.8126249099767922,0.0,1.496712867473312,0.14758670003575247,-0.020833333333333332,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.028652782938670615,-0.5146212713313351,4.255698224475819,0.0,0.3352163031819806,0.4375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.006590849215943178,-0.5146212713313351,4.6966470019317015,0.0,0.3352163031819806,0.625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.0854489764508395,-0.5146212713313351,3.756639048246456,0.0,0.3352163031819806,0.75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.08837496939622023,-0.5146212713313351,3.773070958128547,0.0,0.3352163031819806,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.06478365175700215,-0.004750587736540662,0.0,0.0,-0.8348945298534142,0.9583333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.1017814839665549,-0.05059317863331809,0.0,0.0,-0.8469074007865569,-0.9375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.06478365175700215,0.014713255188812271,0.0,0.0,-0.8975330711476581,-0.7083333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.09652049304725004,0.0,0.0,0.0,-0.9919199141937789,-0.375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.1862040443192166,0.8928065593988556,0.0,2.483683010306863,0.22195209152663578,-0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.1916852609888573,0.7579225646808722,0.0,2.483683010306863,0.25942080800858036,-0.14583333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.1960314462445314,1.1491190183513733,0.0,2.483683010306863,0.13128351805505906,-0.0625,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.078926596316837,0.4837883229675114,0.6998821113015865,1.9912660967360785,0.2837325706113693,0.14583333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.625031397373723,-0.5146212713313351,2.4650944507309798,0.5011037617240215,0.3352163031819806,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.031232329634575718,-0.5146212713313351,4.664045508578807,0.0,0.3352163031819806,0.4375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.03382668012281999,-0.5146212713313351,4.660405613010135,0.0,0.3352163031819806,0.4583333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.059933872947772915,-0.5146212713313351,2.4650944507309798,0.0,0.3352163031819806,0.5416666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.06478365175700215,-0.032576025350625655,0.0,0.0,-0.7430818734358241,-0.9583333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.10710442237528622,-0.08823816950402567,0.0,0.0,-0.7367894172327492,-0.625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.11249078452071848,-0.1087525035773394,0.0,0.0,-0.6855917053986412,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.1265669603129138,-0.5146212713313351,4.647638102926148,0.0,0.3352163031819806,0.041666666666666664,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.2201711761883305,1.4015529497158195,0.0,2.483683010306863,0.022595638183768092,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
0.9002399853181853,0.08025259946491296,1.0,1.0,0.31433678941723253,0.7916666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.0725114353519532,-0.0944776796715948,0.0,0.0,-0.5617447264926706,0.9791666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.040378451785572964,-0.06388754906752331,0.0,0.0,-0.5377189846263852,-0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.11794210005696294,-0.17846076359566085,0.0,0.0,-0.4393278512692169,-0.6458333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.08837496939622023,-0.10555141809337948,0.0,0.0,-0.5892027171969966,-0.5208333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0070248615650603,0.9237834648525932,0.0,1.496712867473312,0.07693957811941358,-0.20833333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.9159472387731241,0.637729796295316,0.0,1.0,0.16131569538791563,-0.10416666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.0144449094229042,0.9709662864488877,0.0,1.496712867473312,0.05462996067214863,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.07749879929122601,-0.024805084251621777,0.0,0.0,-0.8245977833392919,-0.625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.9159472387731241,1.317258753529077,0.0,1.0,-0.432177332856632,-0.3125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.9064585248623401,0.8656554179371033,0.0,1.0,0.001430103682516901,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.9334295502114104,0.8646643836301049,0.0,1.496712867473312,0.035752592062924554,0.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.2065292919746575,1.0023270450562394,0.0,2.483683010306863,0.1973543081873437,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.75200498352134,-0.015047028643122067,3.4920265096165584,1.0,0.3109045405791921,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.06757849424079412,-0.012285519649236453,0.0,0.0,-0.8225956381837681,0.875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.1017814839665549,-0.027620130536762353,0.0,0.0,-0.9255631033249909,-0.5833333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.1017814839665549,-0.017125816437723013,0.0,0.0,-0.9604576331784053,-0.5625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.06757849424079412,-0.007480609633451583,0.0,0.0,-0.8383267786914551,-0.5208333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.2592351784482267,1.309745355879655,0.0,2.483683010306863,0.11183410797282792,-0.22916666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1.070695309667157,1.185100646657478,0.0,1.9912660967360785,-0.024883804075795622,0.3125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.7335651105940302,-0.3587547760408803,0.8820261785034887,1.0,0.33407222023596683,0.6041666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.5170969798331075,-0.411075314929287,3.317434716898175,0.5011037617240215,0.3337861994994637,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.07235104925389116,-0.5146212713313351,4.631158549801665,0.0,0.3352163031819806,0.7708333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.08037362190072649,-0.04549719344991682,0.0,0.0,-0.7671076153021092,-0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.012855776229911641,-0.5146212713313351,4.016875212624041,0.0,0.3352163031819806,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.03762141866897992,-0.5146212713313351,4.641238004511893,0.0,0.3352163031819806,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.03762141866897992,-0.5146212713313351,4.647638102926148,0.0,0.3352163031819806,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.015426263980976847,0.02129566276506098,0.0,0.0,-0.5952091526635681,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.006590849215943178,0.014713255188812271,0.0,0.0,-0.608080085806221,0.8958333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.06757849424079412,-0.10555141809337948,0.0,0.0,-0.5025384340364678,-0.9375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.06269880102786195,-0.06913396365695208,0.0,0.0,-0.6095101894887379,-0.8125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.10710442237528622,-0.08282970893405409,0.0,0.0,-0.7565248480514837,-0.7083333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.1017814839665549,-0.06688014886184575,0.0,0.0,-0.7894172327493743,-0.6875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.10405507299291031,-0.06688014886184575,0.0,0.0,-0.7999999999999998,-0.6458333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.0987677105920553,-0.05352353739647303,0.0,0.0,-0.8225956381837681,-0.5625,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.09058195994007781,-0.019907840987082644,0.0,0.0,-0.8998212370396853,-0.4375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.7386585134256848,-0.5146212713313351,1.6271279867256137,1.0,0.3352163031819806,-0.20833333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.7553093121899572,-0.40683597387186415,1.0,1.0,0.33464426170897393,-0.14583333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.7378332555819574,-0.37162871300295697,1.0,1.0,0.33407222023596683,0.2916666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.7227150458064855,-0.3821835130619036,1.06141121323511,1.0,0.3343582409724704,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.08326684350013246,-0.08282970893405409,0.0,0.0,-0.6489810511262065,0.8958333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.06478365175700215,-0.04044142565738177,0.0,0.0,-0.7164819449410083,-0.9166666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.10405507299291031,-0.07215167403135224,0.0,0.0,-0.7811226313907758,-0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.0854489764508395,-0.5146212713313351,3.806851434466489,0.0,0.3352163031819806,-0.1875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.1017814839665549,-0.5146212713313351,1.9604905881510546,0.0,0.3352163031819806,-0.041666666666666664,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.05241637900575021,-0.5146212713313351,4.524115601549002,0.0,0.3352163031819806,0.2916666666666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.08837496939622023,-0.5146212713313351,3.798728937360719,0.0,0.3352163031819806,0.6041666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.10710442237528622,-0.10555141809337948,0.0,0.0,-0.6727207722559884,0.9375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.10405507299291031,-0.0968338656288317,0.0,0.0,-0.6910260993922057,0.9583333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.1017814839665549,-0.09135004633467404,0.0,0.0,-0.7007508044333213,-0.7083333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.9070270060875216,0.7030812586311723,0.0,1.0,0.11698248122988925,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
1.0622537924813695,1.2086507130727178,0.0,1.496712867473312,-0.054343939935645486,0.20833333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-0.031232329634575718,-0.30239367680476587,3.3456604587227385,0.0,0.16217375759742583,0.8541666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.09058195994007781,-0.05059317863331809,0.0,0.0,-0.7954236682159456,-0.8541666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.0987677105920553,-0.07215167403135224,0.0,0.0,-0.7565248480514837,-0.6458333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.015426263980976847,-0.007480609633451583,0.0,0.0,-0.5088308902395424,-0.3541666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.04750900355808597,-0.5146212713313351,4.299167343736267,0.0,0.3352163031819806,0.0625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.006590849215943178,-0.5146212713313351,4.680381551265477,0.0,0.3352163031819806,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.059933872947772915,-0.1316466758421441,0.0,0.0,-0.3821237039685376,-0.8958333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.06269880102786195,-0.1200909967253167,0.0,0.0,-0.43246335359313554,-0.8541666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.1572414277587473,1.4317610481197338,0.0,1.9912660967360785,-0.08237397211297805,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.9679088885981151,0.7267824884441382,1.1307025402568274,1.496712867473312,0.1541651769753307,0.10416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.883967267328087,0.6521210538337916,0.0,1.0,0.12756524848051465,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.8845647280632086,0.7830905549797007,0.0,1.0,0.0388988201644619,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.9185656090507363,0.8539536823581018,0.0,1.0,0.025741866285305844,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.06478365175700215,-0.11439523968216432,0.0,0.0,-0.4604933857704681,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.10710442237528622,-0.0944776796715948,0.0,0.0,-0.7139077583124775,-0.8958333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.08326684350013246,-0.060909065441145854,0.0,0.0,-0.7264926707186269,-0.8541666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.07039072310377371,-0.11439523968216432,0.0,0.0,-0.48251698248122993,-0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0651805283054259,1.1809431809885191,0.0,1.496712867473312,-0.029460135859849867,-0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.9410210691955145,0.7755763964973221,0.0,1.496712867473312,0.10382552735073278,-0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.9295082260365224,0.7966411561882634,0.0,1.496712867473312,0.07894172327493756,0.3125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.7895158221176481,-0.14428095458049744,0.2334726231593321,1.0,0.3266356810868788,0.625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.0384029308040577,-0.5146212713313351,4.686715350578318,0.0,0.3352163031819806,0.8333333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.03382668012281999,-0.04260330956942365,0.0,0.0,-0.5823382195209151,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0399498671813816,1.4055449852565212,0.0,1.496712867473312,-0.26285305684662125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.212679921980656,1.201221984171194,0.0,2.483683010306863,0.12127279227743995,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.9693960601388962,0.007397192508892961,0.6586263948581343,1.496712867473312,0.3252055774043619,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.978702875357436,-0.06388754906752331,0.6249087853916127,1.496712867473312,0.3289238469789059,0.6458333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.023519703487487897,-0.5146212713313351,4.731650234116004,0.0,0.3352163031819806,0.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.07749879929122601,-0.14684044088304216,0.0,0.0,-0.394708616374687,-0.9375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.1155977681038361,-0.09135004633467404,0.0,0.0,-0.7653914908830889,-0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.713345501462399,-0.10236702685638431,2.7626705724812095,1.0,0.31834107972828013,0.10416666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.6813458544570624,-0.37162871300295697,1.8045344372985404,0.5011037617240215,0.3337861994994637,0.4166666666666667,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.11249078452071848,-0.08591448345673812,0.0,0.0,-0.77053986414015,0.9583333333333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.11017448057085671,-0.07442452005027947,0.0,0.0,-0.801430103682517,-0.9375,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.6832138915443172,0.9067332388189067,0.0,0.5011037617240215,-0.45648909545942096,-0.2708333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
